days_since_halving,index_value,Era
811,2.7079827950887627,4th Era
812,2.7047083269863377,4th Era
813,2.681733561088714,4th Era
814,2.662412338791168,4th Era
815,2.631820015883961,4th Era
816,2.6943581705304847,4th Era
817,2.6752043926245395,4th Era
818,2.6938383952315554,4th Era
819,2.765197613452296,4th Era
820,2.692745355453047,4th Era
821,2.782880438890355,4th Era
822,2.798413231827923,4th Era
823,2.8238264066782404,4th Era
824,2.843445307894189,4th Era
825,2.8219740530961515,4th Era
826,2.790399157196562,4th Era
827,2.777451287054339,4th Era
828,2.719117847130247,4th Era
829,2.7046548378056876,4th Era
830,2.4327786350258784,4th Era
831,2.4562755018389812,4th Era
832,2.5107519067148685,4th Era
833,2.4611092958381926,4th Era
834,2.5034087724581884,4th Era
835,2.495463303515053,4th Era
836,2.5132054321751376,4th Era
837,2.351275077413961,4th Era
838,2.3240490844629047,4th Era
839,2.2937102537596497,4th Era
840,2.347621533813883,4th Era
841,2.3021743351934387,4th Era
842,2.3288491570221406,4th Era
843,2.3332282929858237,4th Era
844,2.320026930639649,4th Era
845,2.2957928433801906,4th Era
846,2.3140663754219535,4th Era
847,2.2955021413114385,4th Era
848,2.1916424318042016,4th Era
849,2.2418594699687318,4th Era
850,2.241726909825381,4th Era
851,2.4840375494048166,4th Era
852,2.5172287488066676,4th Era
853,2.5154729083114047,4th Era
854,2.601086993175478,4th Era
855,2.346119185522572,4th Era
856,2.3494145841739464,4th Era
857,2.293299782438572,4th Era
858,2.292742797274842,4th Era
859,2.343692404652628,4th Era
860,2.263002812833217,4th Era
861,2.2682459153452315,4th Era
862,2.1913575437768245,4th Era
863,2.147380134815991,4th Era
864,2.2468200100699196,4th Era
865,2.2419001682583573,4th Era
866,2.1922738366975314,4th Era
867,2.188249357257726,4th Era
868,2.225908066052161,4th Era
869,2.216432341419114,4th Era
870,2.2671761317322234,4th Era
871,2.2672319465294244,4th Era
872,2.257808548268753,4th Era
873,2.242155986078859,4th Era
874,2.2129020554961873,4th Era
875,2.2744053107779534,4th Era
876,2.359857765291801,4th Era
877,2.3434435636817765,4th Era
878,2.319767624394322,4th Era
879,2.268114518010156,4th Era
880,2.2573829604400997,4th Era
881,2.259239965255288,4th Era
882,2.221698700096629,4th Era
883,2.2147613859279267,4th Era
884,2.222881276112313,4th Era
885,2.2476014172307255,4th Era
886,2.2234429125091424,4th Era
887,2.215986985849786,4th Era
888,2.2402350268085445,4th Era
889,2.26867034036561,4th Era
890,2.2435629840916196,4th Era
891,2.219476573483087,4th Era
892,2.2144625442012495,4th Era
893,2.2261708607223127,4th Era
894,2.2323337445798597,4th Era
895,2.26929941964239,4th Era
896,2.2454013839744085,4th Era
897,2.337264400508379,4th Era
898,2.4222517317122234,4th Era
899,2.351999506969291,4th Era
900,2.4010072245278122,4th Era
901,2.4126725171427004,4th Era
902,2.3996223198722766,4th Era
903,2.375475443233444,4th Era
904,2.376039405246823,4th Era
905,2.3455738284415926,4th Era
906,2.3473843209257814,4th Era
907,2.458262741180971,4th Era
908,2.48122704180412,4th Era
909,2.451955669097323,4th Era
910,2.3959141242832738,4th Era
911,2.157254702687366,4th Era
912,1.8288811342497036,4th Era
913,2.061512557747966,4th Era
914,1.9571667943817754,4th Era
915,1.9511178657351795,4th Era
916,1.9047985609084788,4th Era
917,1.9101742235638444,4th Era
918,1.954330704999029,4th Era
919,1.9302535968566965,4th Era
920,1.935966473911815,4th Era
921,1.9310338412092274,4th Era
922,1.9458561582907647,4th Era
923,1.8863145605689386,4th Era
924,1.8285067099851509,4th Era
925,1.8723050464716324,4th Era
926,1.9268512198440204,4th Era
927,1.9287303180164352,4th Era
928,1.9202406548005957,4th Era
929,1.909174208447337,4th Era
930,1.9120556473528088,4th Era
931,1.8854691989530075,4th Era
932,1.9093463040720382,4th Era
933,1.9935964148295262,4th Era
934,1.9736902999696504,4th Era
935,1.976377549893196,4th Era
936,1.9687751093911883,4th Era
937,1.9922673249711915,4th Era
938,1.9736833231200002,4th Era
939,1.9763926664007712,4th Era
940,1.9542086101301528,4th Era
941,1.998316253617787,4th Era
942,1.9947848048865853,4th Era
943,1.99537783710684,4th Era
944,1.989563795731796,4th Era
945,1.9967766954616755,4th Era
946,2.067440554333961,4th Era
947,2.0681103319003658,4th Era
948,2.0188433080965176,4th Era
949,1.9333071313868695,4th Era
950,1.9511213541600045,4th Era
951,1.9513701951308564,4th Era
952,1.9079125614689523,4th Era
953,1.9603784708373497,4th Era
954,1.9517783408353846,4th Era
955,1.9508550710650274,4th Era
956,1.9516597343913338,4th Era
957,1.9527516113615668,4th Era
958,1.9527574254029418,4th Era
959,1.9535481350299477,4th Era
960,1.941122365803204,4th Era
961,1.9214185795831797,4th Era
962,1.9297128910088173,4th Era
963,1.929279163522239,4th Era
964,1.9229465096565412,4th Era
965,1.929700100117792,4th Era
966,1.9407072432490258,4th Era
967,1.9306640681777745,4th Era
968,1.9528260310911674,4th Era
969,1.952365559014264,4th Era
970,1.9734298309160487,4th Era
971,1.973257735291347,4th Era
972,1.9731984320693219,4th Era
973,1.997415077204655,4th Era
974,2.018886332002693,4th Era
975,2.0442483432889103,4th Era
976,2.1909889335536468,4th Era
977,2.3038627328087515,4th Era
978,2.4387740744918234,4th Era
979,2.4277111165633896,4th Era
980,2.4577766873220175,4th Era
981,2.4663884454067326,4th Era
982,2.405674736943698,4th Era
983,2.450607974306588,4th Era
984,2.631265356336782,4th Era
985,2.676424178505024,4th Era
986,2.6343037743593793,4th Era
987,2.663653055220602,4th Era
988,2.6349665750761346,4th Era
989,2.689891823946176,4th Era
990,2.6681926587262366,4th Era
991,2.6841417370262572,4th Era
992,2.666671705502525,4th Era
993,2.758819610063873,4th Era
994,2.6379782485084076,4th Era
995,2.686318514117074,4th Era
996,2.75710097943341,4th Era
997,2.7296087033873766,4th Era
998,2.7256353875116717,4th Era
999,2.7221085900135695,4th Era
1000,2.6643426005276822,4th Era
1001,2.660328586362352,4th Era
1002,2.6966047161178017,4th Era
1003,2.6633588647270248,4th Era
1004,2.542159358222857,4th Era
1005,2.5156077940713057,4th Era
1006,2.5403302608062677,4th Era
1007,2.5358208903157835,4th Era
1008,2.537855804797049,4th Era
1009,2.5755598631142096,4th Era
1010,2.820922874415543,4th Era
1011,2.7735675074158093,4th Era
1012,2.855338510930979,4th Era
1013,2.8570048151890663,4th Era
1014,2.8357603080046556,4th Era
1015,2.884645930694301,4th Era
1016,2.8243543216350946,4th Era
1017,2.8037237772198877,4th Era
1018,2.771272123880942,4th Era
1019,2.6925127937980453,4th Era
1020,2.686019672390396,4th Era
1021,2.7276796044591367,4th Era
1022,2.7259051590314733,4th Era
1023,2.6945535223206862,4th Era
1024,2.733113407528253,4th Era
1025,2.725731900598497,4th Era
1026,2.5985427686697586,4th Era
1027,2.5998497651708683,4th Era
1028,2.6031881877284193,4th Era
1029,2.6038451744037987,4th Era
1030,2.572149346443609,4th Era
1031,2.5413267874979506,4th Era
1032,2.3696265176101496,4th Era
1033,2.347064548650154,4th Era
1034,2.383632543282631,4th Era
1035,2.5445745110100497,4th Era
1036,2.813663462354663,4th Era
1037,2.873203897268214,4th Era
1038,2.838046389073323,4th Era
1039,2.9107521392765237,4th Era
1040,3.2013437412426,4th Era
1041,3.1545372197486703,4th Era
1042,3.278021644513231,4th Era
1043,3.2415257439938046,4th Era
1044,3.276063475378116,4th Era
1045,3.169537446496284,4th Era
1046,3.2920195305277864,4th Era
1047,3.1972727494717943,4th Era
1048,3.2000413959745897,4th Era
1049,3.262595829936964,4th Era
1050,3.1604966121580906,4th Era
1051,3.165017610731325,4th Era
1052,3.301822004286111,4th Era
1053,3.2474886248280495,4th Era
1054,3.3153815115809886,4th Era
1055,3.3142861461859305,4th Era
1056,3.2740587939120007,4th Era
1057,3.237522195102949,4th Era
1058,3.275049506562308,4th Era
1059,3.2762751064841678,4th Era
1060,3.2560503821569395,4th Era
1061,3.242678086994338,4th Era
1062,3.2441688072028994,4th Era
1063,3.3001580256445733,4th Era
1064,3.4321088574594727,4th Era
1065,3.5120786709566536,4th Era
1066,3.4721315554770014,4th Era
1067,3.517164794351542,4th Era
1068,3.545451268449406,4th Era
1069,3.5170833977722915,4th Era
1070,3.5193020359610085,4th Era
1071,3.4311437265912157,4th Era
1072,3.519096218896332,4th Era
1073,3.35715539886068,4th Era
1074,3.280418192368024,4th Era
1075,3.1676420690080196,4th Era
1076,3.238195461094179,4th Era
1077,3.2032984219528897,4th Era
1078,3.197794850387273,4th Era
1079,3.279465852390792,4th Era
1080,3.2921462766297624,4th Era
1081,3.4298030086501305,4th Era
1082,3.414365565991113,4th Era
1083,3.3947129433351897,4th Era
1084,3.4194040142467266,4th Era
1085,3.2736250664254225,4th Era
1086,3.322587434461218,4th Era
1087,3.386984919539481,4th Era
1088,3.351270426180861,4th Era
1089,3.4326077022094514,4th Era
1090,3.353568135332278,4th Era
1091,3.35119833206781,4th Era
1092,3.2065763784801393,4th Era
1093,3.2033158640770147,4th Era
1094,3.205683341724933,4th Era
1095,3.131303147605719,4th Era
1096,3.102107357436798,4th Era
1097,3.128639153847674,4th Era
1098,3.128887994818526,4th Era
1099,3.1685246404887515,4th Era
1100,3.1336136476481617,4th Era
1101,3.174974737990225,4th Era
1102,3.1304496463318627,4th Era
1103,3.128497291238123,4th Era
1104,3.1505034378426644,4th Era
1105,3.1155796541110505,4th Era
1106,3.128358917053397,4th Era
1107,3.165604828910204,4th Era
1108,3.0605020773569827,4th Era
1109,3.0700894315844307,4th Era
1110,3.098477070002221,4th Era
1111,3.125863530495228,4th Era
1112,3.271059911370753,4th Era
1113,3.2292034647035357,4th Era
1114,3.2260115559886366,4th Era
1115,3.1633768882552875,4th Era
1116,3.1253798022528247,4th Era
1117,3.1660629753705574,4th Era
1118,3.146413841139459,4th Era
1119,3.1637117770384897,4th Era
1120,2.9910835861472322,4th Era
1121,3.159201243739731,4th Era
1122,3.0585822808949437,4th Era
1123,3.0922699994302234,4th Era
1124,3.074927876816742,4th Era
1125,3.0016407224760373,4th Era
1126,3.01849330280574,4th Era
1127,3.0165130403133995,4th Era
1128,2.9991058004365176,4th Era
1129,2.918985984671861,4th Era
1130,2.9717193399435105,4th Era
1131,3.05876949302722,4th Era
1132,3.0913106826033414,4th Era
1133,3.059921836027754,4th Era
1134,3.1025038750585763,4th Era
1135,3.278753050918211,4th Era
1136,3.4990796372503303,4th Era
1137,3.4785072332488745,4th Era
1138,3.558723562100357,4th Era
1139,3.5519002031426052,4th Era
1140,3.5480803779592014,4th Era
1141,3.51228448802133,4th Era
1142,3.5539513969397207,4th Era
1143,3.5083786150255754,4th Era
1144,3.5466826824126407,4th Era
1145,3.5495885402918876,4th Era
1146,3.55248393289666,4th Era
1147,3.552829286954337,4th Era
1148,3.609810380854594,4th Era
1149,3.5861111854016396,4th Era
1150,3.5477420007511737,4th Era
1151,3.508155355836774,4th Era
1152,3.516719438782214,4th Era
1153,3.5117775036134264,4th Era
1154,3.5109181882981946,4th Era
1155,3.519877626057138,4th Era
1156,3.5519629947894558,4th Era
1157,3.5270288969484422,4th Era
1158,3.6370154432567,4th Era
1159,3.512170532810379,4th Era
1160,3.5148310381435994,4th Era
1161,3.5151356939116516,4th Era
1162,3.509342583085558,4th Era
1163,3.468184984191621,4th Era
1164,3.4703617612824376,4th Era
1165,3.4702164102480615,4th Era
1166,3.4708536291827663,4th Era
1167,3.4695315161740816,4th Era
1168,3.487650394715269,4th Era
1169,3.392290813698346,4th Era
1170,3.393041987844002,4th Era
1171,3.4281192622679177,4th Era
1172,3.393311759363804,4th Era
1173,3.397256005032634,4th Era
1174,3.413165547851304,4th Era
1175,3.393582693691881,4th Era
1176,3.3931175703818774,4th Era
1177,3.4027607394065256,4th Era
1178,3.3912826589239136,4th Era
1179,3.3932198975100785,4th Era
1180,3.374421938936286,4th Era
1181,3.373813790208456,4th Era
1182,3.3807255225951085,4th Era
1183,3.390171014213005,4th Era
1184,3.46736520435774,4th Era
1185,3.4325739807694764,4th Era
1186,3.4291704409485253,4th Era
1187,3.415957450519601,4th Era
1188,3.426819242616458,4th Era
1189,3.397174608453383,4th Era
1190,3.426718078296532,4th Era
1191,3.392553608368498,4th Era
1192,3.3522936974628683,4th Era
1193,3.0960816849557027,4th Era
1194,3.0243724614441843,4th Era
1195,3.0253527088200167,4th Era
1196,3.042408780597846,4th Era
1197,3.0282457758082386,4th Era
1198,3.0210910164921096,4th Era
1199,3.0684580115745934,4th Era
1200,3.0263922594178747,4th Era
1201,3.024091061841632,4th Era
1202,3.023629426956454,4th Era
1203,3.025488757388193,4th Era
1204,3.0256887604114944,4th Era
1205,3.2051437986853286,4th Era
1206,3.166666472865287,4th Era
1207,3.022980579938999,4th Era
1208,2.991570802814461,4th Era
1209,3.0016639786415373,4th Era
1210,3.0210212479956087,4th Era
1211,2.9898126367026476,4th Era
1212,2.9891068120797173,4th Era
1213,2.9881974960086604,4th Era
1214,3.046480935176927,4th Era
1215,3.0040651777294305,4th Era
1216,3.007819885649434,4th Era
1217,2.994330146851057,4th Era
1218,2.9199406502656435,4th Era
1219,3.0121048341428414,4th Era
1220,3.0563892244882767,4th Era
1221,3.0933700160583824,4th Era
1222,3.094536312758216,4th Era
1223,3.092880473774603,4th Era
1224,3.077827920654614,4th Era
1225,3.1203994944109614,4th Era
1226,3.1650559834044,4th Era
1227,3.1558604955656304,4th Era
1228,3.0930165223427792,4th Era
1229,3.094410729464515,4th Era
1230,3.0921258112041228,4th Era
1231,3.0718034109817935,4th Era
1232,3.0587660046023952,4th Era
1233,3.03899477550242,4th Era
1234,3.0584811165750176,4th Era
1235,3.1345090100199187,4th Era
1236,3.1295310277946062,4th Era
1237,3.1325159566365532,4th Era
1238,3.2406292188137726,4th Era
1239,3.202190265666806,4th Era
1240,3.1865609596424127,4th Era
1241,3.235297742872857,4th Era
1242,3.194925039564551,4th Era
1243,3.2431001863981663,4th Era
1244,3.2438967100665472,4th Era
1245,3.241080388424476,4th Era
1246,3.2035030762092913,4th Era
1247,3.1941982843926704,4th Era
1248,3.1190820326353768,4th Era
1249,3.0993875488815528,4th Era
1250,3.1264100503844823,4th Era
1251,3.1278426301792934,4th Era
1252,3.1585349545981507,4th Era
1253,3.3144489393444316,4th Era
1254,3.3122175102646896,4th Era
1255,3.2802844694163977,4th Era
1256,3.3268572664470506,4th Era
1257,3.4413345783133926,4th Era
1258,3.4733338992333604,4th Era
1259,3.4774525661434414,4th Era
1260,3.845219753321852,4th Era
1261,3.947723628380429,4th Era
1262,4.018660747197341,4th Era
1263,3.982795088762969,4th Era
1264,3.939690948816668,4th Era
1265,3.969415816750718,4th Era
1266,4.028585315824541,4th Era
1267,4.013706021137528,4th Era
1268,4.02906788125867,4th Era
1269,4.108234194237819,4th Era
1270,4.038805237753593,4th Era
1271,4.030815582096007,4th Era
1272,4.077482566596936,4th Era
1273,4.056914813828581,4th Era
1274,4.076283711265403,4th Era
1275,4.119973906582308,4th Era
1276,4.164288529942894,4th Era
1277,4.2640377121979745,4th Era
1278,4.335242276918139,4th Era
1279,4.274616941884005,4th Era
1280,4.316504784374647,4th Era
1281,4.256691089516469,4th Era
1282,4.129339164429229,4th Era
1283,4.374110306318584,4th Era
1284,4.2090008337335325,4th Era
1285,4.237304749955522,4th Era
1286,4.242774600081163,4th Era
1287,4.324290948584106,4th Era
1288,4.367909049787961,4th Era
1289,4.189866823568263,4th Era
1290,4.358992635935193,4th Era
1291,4.326890987887025,4th Era
1292,4.373873093430482,4th Era
1293,4.375413814394868,4th Era
1294,4.366298560327074,4th Era
1295,4.316139662576294,4th Era
1296,4.418499349408769,4th Era
1297,4.381076690694162,4th Era
1298,4.374503335515537,4th Era
1299,4.495579584342554,4th Era
1300,4.5783587426321555,4th Era
1301,4.6335630654881985,4th Era
1302,4.850293085825715,4th Era
1303,5.128871715502675,4th Era
1304,5.07799885347104,4th Era
1305,5.024877120235538,4th Era
1306,5.142257964364577,4th Era
1307,5.085552456025497,4th Era
1308,5.078069784775816,4th Era
1309,4.791188704015292,4th Era
1310,4.800286515958962,4th Era
1311,5.005347755256764,4th Era
1312,5.011795527141689,4th Era
1313,4.895564700396633,4th Era
1314,4.904384601162575,4th Era
1315,4.841669699658251,4th Era
1316,4.952276022777088,4th Era
1317,4.906018346788963,4th Era
1318,5.074334844596488,4th Era
1319,5.093767696488435,4th Era
1320,5.1163145489408555,4th Era
1321,5.07993492924893,4th Era
1322,5.015390930328016,4th Era
1323,5.075334859712996,4th Era
1324,4.9382665086797815,4th Era
1325,5.0329481724723735,4th Era
1326,4.959952883008696,4th Era
1327,4.852210556671205,4th Era
1328,4.902842717389913,4th Era
1329,4.918610397599034,4th Era
1330,5.0861222320802515,4th Era
1331,5.244095550281574,4th Era
1332,4.964118062249777,4th Era
1333,5.148284799653948,4th Era
1334,5.13086476888604,4th Era
1335,5.08520710196782,4th Era
1336,5.096794486428283,4th Era
1337,5.44761141738189,4th Era
1338,5.352930916397574,4th Era
1339,5.4463672125276315,4th Era
1340,5.378026644588814,4th Era
1341,4.9592900822919415,4th Era
1342,4.9719577156398875,4th Era
1343,4.9062439315943145,4th Era
1344,4.955609794101538,4th Era
1345,5.0279934464125615,4th Era
1346,4.956783067651022,4th Era
1347,4.790451483568938,4th Era
1348,4.844761606861499,4th Era
1349,4.8468628014144395,4th Era
1350,4.844001130249643,4th Era
1351,4.606298699864067,4th Era
1352,4.596679949813194,4th Era
1353,4.6396422271499445,4th Era
1354,4.630650230759302,4th Era
1355,4.853191966855312,4th Era
1356,4.900608962693622,4th Era
1357,4.856551319961813,4th Era
1358,5.013866488679479,4th Era
1359,5.016964209924103,4th Era
1360,4.954629546725705,4th Era
1361,4.9976615925589565,4th Era
1362,5.014807200573962,4th Era
1363,5.011375753354411,4th Era
1364,4.958048203054232,4th Era
1365,4.953496971465848,4th Era
1366,5.012974614732548,4th Era
1367,5.1340020256120145,4th Era
1368,5.260474867643348,4th Era
1369,5.499263360957781,4th Era
1370,5.559675902077589,4th Era
1371,5.584236738462325,4th Era
1372,5.824174086352468,4th Era
1373,5.758671933412947,4th Era
1374,6.024759676599762,4th Era
1375,6.028145774296587,4th Era
1376,6.037844758118436,4th Era
1377,6.019061916052219,4th Era
1378,6.049486794567825,4th Era
1379,6.030885350592508,4th Era
1380,6.085848972135625,4th Era
1381,5.973420528449848,4th Era
1382,5.965358778679212,4th Era
1383,5.896825184566743,4th Era
1384,5.991151029027183,4th Era
1385,6.02848996554599,4th Era
1386,6.322013007173363,4th Era
1387,6.616591878714445,4th Era
1388,7.2451327752628805,4th Era
1389,7.138053249642145,4th Era
1390,7.255065483548007,4th Era
1391,7.1881726119115745,4th Era
1392,7.321983936966489,4th Era
1393,7.867766605774273,4th Era
1394,7.406986384677907,4th Era
1395,7.687611556918884,4th Era
1396,7.787725860972316,4th Era
1397,7.94673989257977,4th Era
1398,7.952362070589438,4th Era
1399,7.979981092737448,4th Era
1400,8.413716718973658,4th Era
1401,8.274500661056504,4th Era
1402,8.509685611526685,4th Era
1403,8.308905832297464,4th Era
1404,8.023910826559005,4th Era
1405,7.663721660908826,4th Era
1406,7.946409655029668,4th Era
1407,7.858831586989104,4th Era
1408,7.182991138238136,4th Era
1409,7.859812997173212,4th Era
1410,7.595185741179808,4th Era
1411,7.338916751067167,4th Era
1412,7.508536756950977,4th Era
1413,7.794480614241843,4th Era
1414,8.136379968534406,4th Era
1415,8.138920704615302,4th Era
1416,8.04312972172835,4th Era
1417,8.232858171111888,4th Era
1418,8.13278456534808,4th Era
1419,8.117738989077742,4th Era
1420,8.242531573151686,4th Era
1421,8.132617120956478,4th Era
1422,7.614240680382378,4th Era
1423,7.68260334167842,4th Era
1424,7.950266690077872,4th Era
1425,7.862579318059459,4th Era
1426,8.03466098906146,4th Era
1427,8.049960057535753,4th Era
1428,8.3270782000193,4th Era
1429,8.036776137313703,4th Era
1430,8.225159217523055,4th Era
1431,8.144518463651194,4th Era
1432,7.7779292012553665,4th Era
1433,7.531775480327028,4th Era
1434,7.599809066881243,4th Era
1435,7.345249404932865,4th Era
1436,7.422131962459897,4th Era
1437,7.156354689082509,4th Era
1438,7.408827110177246,4th Era
1439,7.411864365391569,4th Era
1440,7.51495429582075,4th Era
0,1.0,5th Era
1,1.0049030112971806,5th Era
2,1.0345307417276481,5th Era
3,1.0244652325947896,5th Era
4,0.9899301583548709,5th Era
5,0.9988032982178057,5th Era
6,0.987442986846338,5th Era
7,0.9769620207332375,5th Era
8,0.9769199334711794,5th Era
9,0.9873770707667913,5th Era
10,0.9349296887414873,5th Era
11,0.8930568860408467,5th Era
12,0.9133463504696058,5th Era
13,0.9738973872320554,5th Era
14,0.9873238427588944,5th Era
15,0.9890611801794372,5th Era
16,0.9773059912610134,5th Era
17,0.9694786889137046,5th Era
18,0.9434286852233325,5th Era
19,0.9696971713182119,5th Era
20,0.9429310652425287,5th Era
21,0.943015549231807,5th Era
22,0.9471690359061596,5th Era
23,0.9732897523860925,5th Era
24,0.9540119295725373,5th Era
25,1.0218497877765285,5th Era
26,1.0105163998741715,5th Era
27,1.0340866592199034,5th Era
28,1.0341548962881666,5th Era
29,1.0233689522577265,5th Era
30,1.0836572530974755,5th Era
31,1.082867807468725,5th Era
32,1.0698442755830595,5th Era
33,1.0459198333591997,5th Era
34,1.061465815781888,5th Era
35,1.0702560189813553,5th Era
36,1.0586035724967788,5th Era
37,1.071469277149727,5th Era
38,1.0581099755630834,5th Era
39,1.045553736072327,5th Era
40,1.0578292906609759,5th Era
41,1.0441804844151024,5th Era
42,1.0460705428931867,5th Era
43,1.046979596807124,5th Era
44,1.0682844164330334,5th Era
45,1.092675222656316,5th Era
46,1.097438510432767,5th Era
47,1.0957021014077106,5th Era
48,1.0708472521737222,5th Era
49,1.07099099874156,5th Era
50,1.0789154731497967,5th Era
51,1.0723848298320704,5th Era
52,1.0415235712651074,5th Era
53,1.0571986006604297,5th Era
54,1.0341651086385188,5th Era
55,1.021974966434635,5th Era
56,1.02260410910937,5th Era
57,1.0333942309195001,5th Era
58,1.0293694817526189,5th Era
59,1.0090727448925483,5th Era
60,1.001483575987546,5th Era
61,1.0021566627153125,5th Era
62,0.9886158598110437,5th Era
63,0.9956859009064699,5th Era
64,0.9843254348024213,5th Era
65,0.9322002060109585,5th Era
66,0.9552451482438704,5th Era
67,0.9428255376222214,5th Era
68,0.9537854010738132,5th Era
69,0.932144502281764,5th Era
70,0.9430336529437952,5th Era
71,0.9709121315449755,5th Era
72,0.9757982769908164,5th Era
73,0.9572647178923318,5th Era
74,0.9323620562907846,5th Era
75,0.8993975177489876,5th Era
76,0.8789853503834196,5th Era
77,0.9009213242076184,5th Era
78,0.8707769416888721,5th Era
79,0.878799980751267,5th Era
80,0.8976716305394458,5th Era
81,0.8903434954987519,5th Era
82,0.8882459406294182,5th Era
83,0.8920833086405924,5th Era
84,0.9179426817910544,5th Era
85,0.943369732109935,5th Era
86,0.997998843528689,5th Era
87,1.0036995012814178,5th Era
88,0.9948070198458461,5th Era
89,0.9881720867684611,5th Era
90,1.03368373557873,5th Era
91,1.0354947257078746,5th Era
92,1.0532334235372702,5th Era
93,1.045600620044399,5th Era
94,1.0217718025556561,5th Era
95,1.010505568593495,5th Era
96,1.0155636219369333,5th Era
97,1.047845635063517,5th Era
98,1.0580080067921416,5th Era
99,1.0541845647132657,5th Era
100,1.0343986001033922,5th Era
101,1.022991559492434,5th Era
102,0.9998906040651653,5th Era
103,1.0073954437134707,5th Era
104,0.9575356546418305,5th Era
105,0.9372625918666676,5th Era
106,0.9043963085138663,5th Era
107,0.8476017146226776,5th Era
108,0.8693975007284036,5th Era
109,0.8517931107793989,5th Era
110,0.9619362492481932,5th Era
111,0.9357684940636072,5th Era
112,0.9430432463638231,5th Era
113,0.9108155443732039,5th Era
114,0.9133401611663619,5th Era
115,0.9354582552385102,5th Era
116,0.9112867050826404,5th Era
117,0.8902517390781621,5th Era
118,0.9115249932575278,5th Era
119,0.9208990024854694,5th Era
120,0.9127993707954323,5th Era
121,0.9138046683748112,5th Era
122,0.9143510291186602,5th Era
123,0.9452129066159475,5th Era
124,0.9329882590464791,5th Era
125,0.9923993808839965,5th Era
126,0.9879378216406822,5th Era
127,0.9988152126265499,5th Era
128,0.9760655001583689,5th Era
129,0.9212387952335558,5th Era
130,0.9124761344335233,5th Era
131,0.917670352448326,5th Era
132,0.9130761873830124,5th Era
133,0.9111626095526016,5th Era
134,0.8897309092101938,5th Era
135,0.9135725695031677,5th Era
136,0.8908708241351262,5th Era
137,0.9000422884144135,5th Era
138,0.8689433606028877,5th Era
139,0.8312319359382357,5th Era
140,0.8340870615246142,5th Era
141,0.8493378141825718,5th Era
142,0.8841297445071095,5th Era
143,0.8907657607125622,5th Era
144,0.8896818589819865,5th Era
145,0.9004704334663054,5th Era
146,0.9335350839880715,5th Era
147,0.9306391090002837,5th Era
148,0.9145306736453124,5th Era
149,0.8994139194025838,5th Era
150,0.932069921177676,5th Era
151,0.9393516364440411,5th Era
152,0.9756303921403277,5th Era
153,0.9764537242043381,5th Era
154,0.9772290891682087,5th Era
155,0.9845332406588329,5th Era
156,0.9772869591535385,5th Era
157,0.9974156564305391,5th Era
158,0.9761903693513131,5th Era
159,1.0050981290819423,5th Era
160,1.0196392781229948,5th Era
161,1.0153242506339781,5th Era
162,1.0144654848088968,5th Era
163,0.9806740553537241,5th Era
164,0.9424763061866883,5th Era
165,0.941131061126642,5th Era
166,0.942598544925754,5th Era
167,0.9626842265452099,5th Era
168,0.9572343903064371,5th Era
169,0.9686494770116125,5th Era
170,0.9731371860611321,5th Era
171,0.9637894813719767,5th Era
172,0.9402411940527604,5th Era
173,0.9323512250101079,5th Era
174,0.9653988549479534,5th Era
175,0.9760990771284667,5th Era
176,0.9690774673309234,5th Era
177,1.0222226932969691,5th Era
178,1.0334835116187921,5th Era
179,1.046298928182884,5th Era
180,1.0425226795412428,5th Era
181,1.058118950052787,5th Era
182,1.0582439739783125,5th Era
183,1.069680259047098,5th Era
184,1.0459326761634304,5th Era
185,1.0462993923806274,5th Era
186,1.0286447143427664,5th Era
187,1.0550680877513225,5th Era
188,1.0283457709960895,5th Era
189,1.0345072223753216,5th Era
190,1.049599528870237,5th Era
191,1.0823366105178236,5th Era
192,1.122067914296099,5th Era
193,1.1209426989663709,5th Era
194,1.0859440459134895,5th Era
195,1.0716271043824446,5th Era
196,1.0711113806896524,5th Era
197,1.0610591785587682,5th Era
198,1.0461475997185723,5th Era
199,1.0744605674074694,5th Era
200,1.1731149664624867,5th Era
201,1.1739265388503337,5th Era
202,1.1855040947656599,5th Era
203,1.1871939292838063,5th Era
204,1.2428936354311617,5th Era
205,1.376822730463735,5th Era
206,1.3646407890866492,5th Era
207,1.3932887528136186,5th Era
208,1.3524429102537103,5th Era
209,1.411084546965439,5th Era
210,1.3996739475051152,5th Era
211,1.3821029797936268,5th Era
212,1.4038760202099319,5th Era
213,1.4258820878933671,5th Era
214,1.4585681077891919,5th Era
215,1.5262000169277445,5th Era
216,1.5300236137392011,5th Era
217,1.511668925504463,5th Era
218,1.5130103022499821,5th Era
219,1.4479826971838516,5th Era
220,1.4226919662689164,5th Era
221,1.4856718403568256,5th Era
222,1.4780371800729812,5th Era
223,1.509756585534701,5th Era
224,1.4941635644073596,5th Era
225,1.507495323594568,5th Era
226,1.4778230301807447,5th Era
227,1.4813119404192912,5th Era
228,1.5286407686619483,5th Era
229,1.4957328622448325,5th Era
230,1.551783811351275,5th Era
231,1.5468871440899195,5th Era
232,1.5515291215227913,5th Era
233,1.5052591283325725,5th Era
234,1.4966380478442425,5th Era
235,1.5656139641821927,5th Era
236,1.5489351845333026,5th Era
237,1.5654261188287424,5th Era
238,1.5651035013971577,5th Era
239,1.6157770291127804,5th Era
